442,-119.0,9.0,57.0,61.0
443,171.0,-15.0,80.0,70.0
444,131.0,8.0,60.0,85.0
445,107.0,3.0,61.0,53.0
446,106.0,-23.0,71.0,76.0
447,-35.0,7.0,88.0,76.0
448,-67.0,-10.0,58.0,65.0
449,-135.0,18.0,70.0,86.0
450,138.0,-5.0,66.0,61.0
451,-83.0,16.0,75.0,69.0
452,142.0,13.0,71.0,74.0
453,-110.0,12.0,73.0,54.0
454,46.0,-6.0,77.0,58.0
455,119.0,11.0,85.0,99.0
456,-40.0,12.0,60.0,70.0
457,61.0,2.0,53.0,68.0
458,50.0,0.0,76.0,60.0
459,-11.0,7.0,63.0,81.0
460,-3.0,7.0,61.0,69.0
461,11.0,1.0,65.0,67.0
462,-7.0,4.0,72.0,71.0
463,-56.0,10.0,70.0,60.0
464,-148.0,23.0,77.0,64.0
465,-29.0,18.0,75.0,79.0
466,-148.0,16.0,86.0,60.0
467,42.0,-14.0,67.0,70.0
468,-73.0,6.0,63.0,63.0
469,96.0,0.0,78.0,79.0
470,-169.0,0.0,65.0,66.0
471,-68.0,11.0,70.0,82.0
472,114.0,5.0,60.0,48.0
473,268.0,26.0,70.0,56.0
474,-249.0,14.0,73.0,88.0
475,125.0,22.0,70.0,42.0
476,-133.0,-1.0,68.0,77.0
477,-50.0,11.0,80.0,80.0
478,35.0,-3.0,64.0,63.0
479,-124.0,-18.0,88.0,78.0
480,38.0,6.0,63.0,73.0
481,-34.0,-8.0,75.0,77.0
482,-18.0,-1.0,71.0,76.0
483,32.0,17.0,65.0,54.0
484,28.0,13.0,74.0,62.0
485,7.0,9.0,59.0,94.0
486,86.0,32.0,65.0,68.0
487,112.0,-3.0,80.0,73.0
488,-94.0,1.0,86.0,57.0
489,48.0,1.0,53.0,71.0
490,-102.0,10.0,102.0,45.0
491,255.0,9.0,48.0,77.0
492,12.0,6.0,81.0,65.0
493,11.0,25.0,61.0,75.0
494,-199.0,20.0,60.0,73.0
495,-64.0,0.0,65.0,77.0
496,-264.0,16.0,76.0,91.0
497,-21.0,-7.0,76.0,62.0
498,12.0,0.0,64.0,63.0
499,-195.0,-1.0,62.0,77.0
500,143.0,5.0,69.0,70.0
501,182.0,19.0,56.0,91.0
502,43.0,2.0,61.0,79.0
503,178.0,-6.0,69.0,62.0
504,166.0,-12.0,62.0,77.0
505,104.0,0.0,93.0,63.0
506,-14.0,-13.0,51.0,77.0
507,30.0,1.0,59.0,67.0
508,-41.0,9.0,83.0,93.0
509,177.0,-2.0,70.0,55.0
510,-115.0,8.0,53.0,80.0
511,-124.0,30.0,79.0,91.0
512,-187.0,12.0,62.0,67.0
513,-61.0,-1.0,52.0,65.0
514,144.0,15.0,77.0,85.0
515,181.0,4.0,70.0,77.0
516,-184.0,22.0,66.0,67.0
517,15.0,4.0,70.0,71.0
518,-26.0,16.0,79.0,70.0
519,-272.0,10.0,63.0,83.0
520,-14.0,2.0,58.0,86.0
521,90.0,10.0,64.0,61.0
522,-34.0,10.0,74.0,54.0
523,115.0,10.0,82.0,54.0
524,74.0,16.0,82.0,81.0
525,153.0,-8.0,59.0,74.0
526,276.0,8.0,56.0,82.0
527,-101.0,0.0,56.0,61.0
528,282.0,5.0,50.0,63.0
529,152.0,-10.0,72.0,72.0
530,124.0,5.0,83.0,64.0
531,20.0,7.0,69.0,67.0
532,53.0,3.0,58.0,61.0
533,12.0,-10.0,78.0,76.0
534,109.0,3.0,73.0,54.0
535,260.0,9.0,68.0,57.0
536,54.0,18.0,82.0,54.0
537,87.0,13.0,81.0,84.0
538,-80.0,1.0,69.0,71.0
539,-79.0,4.0,79.0,92.0
540,-76.0,16.0,68.0,62.0
541,-93.0,-19.0,69.0,66.0
542,130.0,19.0,70.0,58.0
543,-48.0,-10.0,80.0,71.0
544,51.0,8.0,82.0,81.0
545,52.0,-15.0,71.0,72.0
546,-373.0,-8.0,69.0,50.0
547,-3.0,5.0,68.0,68.0
548,90.0,-12.0,79.0,64.0
549,-146.0,-15.0,67.0,77.0
550,21.0,1.0,68.0,65.0
551,-148.0,-24.0,80.0,80.0
552,24.0,13.0,83.0,73.0
553,101.0,6.0,64.0,76.0
554,-63.0,12.0,77.0,49.0
555,9.0,7.0,44.0,51.0
556,122.0,6.0,77.0,71.0
557,169.0,9.0,62.0,56.0
558,78.0,-14.0,59.0,56.0
559,-36.0,-7.0,75.0,61.0
560,-134.0,17.0,77.0,97.0
561,28.0,-1.0,49.0,86.0
562,-33.0,-3.0,67.0,78.0
563,180.0,1.0,86.0,78.0
564,17.0,21.0,65.0,69.0
565,82.0,0.0,56.0,73.0
566,86.0,12.0,65.0,55.0
567,-186.0,-1.0,64.0,72.0
568,-51.0,9.0,67.0,74.0
569,164.0,-5.0,61.0,76.0
570,26.0,-2.0,51.0,68.0
571,-93.0,25.0,56.0,89.0
572,74.0,2.0,87.0,75.0
573,-23.0,-5.0,60.0,65.0
574,71.0,1.0,89.0,82.0
575,64.0,5.0,78.0,88.0
576,-46.0,1.0,77.0,68.0
577,-56.0,12.0,74.0,51.0
578,105.0,9.0,62.0,59.0
579,-171.0,14.0,64.0,67.0
580,109.0,-11.0,97.0,67.0
581,188.0,23.0,81.0,57.0
582,29.0,1.0,51.0,52.0
583,44.0,12.0,73.0,94.0
584,-39.0,23.0,71.0,81.0
585,-13.0,-21.0,57.0,80.0
586,92.0,-5.0,64.0,78.0
587,164.0,-9.0,47.0,61.0
588,30.0,6.0,65.0,67.0
589,127.0,6.0,81.0,59.0
590,137.0,0.0,67.0,76.0
591,40.0,-16.0,66.0,76.0
592,54.0,-1.0,68.0,72.0
593,-176.0,-18.0,64.0,63.0
594,87.0,6.0,64.0,46.0
595,6.0,15.0,56.0,92.0
596,13.0,16.0,57.0,64.0
597,-33.0,10.0,56.0,68.0
598,-9.0,-11.0,62.0,65.0
599,13.0,12.0,67.0,64.0
600,-132.0,5.0,64.0,73.0
601,-139.0,-7.0,80.0,66.0
602,111.0,6.0,52.0,89.0
603,-22.0,-2.0,70.0,61.0
604,66.0,10.0,71.0,83.0
605,-105.0,8.0,50.0,74.0
606,58.0,-3.0,67.0,68.0
607,214.0,17.0,75.0,77.0
608,156.0,17.0,44.0,54.0
609,-15.0,10.0,61.0,76.0
610,46.0,-1.0,52.0,58.0
611,67.0,-10.0,63.0,63.0
612,-83.0,0.0,77.0,57.0
613,-88.0,14.0,77.0,46.0
614,-53.0,23.0,67.0,78.0
615,158.0,-7.0,59.0,48.0
616,137.0,-5.0,70.0,71.0
617,148.0,7.0,70.0,48.0
618,-61.0,-7.0,65.0,91.0
619,288.0,-6.0,65.0,70.0
620,262.0,10.0,62.0,66.0
621,-98.0,8.0,69.0,65.0
622,80.0,7.0,62.0,61.0
623,-114.0,27.0,59.0,68.0
624,-197.0,-12.0,57.0,75.0
625,64.0,-17.0,64.0,54.0
626,-112.0,-5.0,59.0,78.0
627,-81.0,-2.0,58.0,91.0
628,-54.0,5.0,77.0,62.0
629,50.0,0.0,78.0,54.0
630,-290.0,0.0,74.0,85.0
631,57.0,-8.0,69.0,84.0
632,62.0,0.0,63.0,87.0
633,119.0,-6.0,54.0,59.0
634,-145.0,-4.0,88.0,75.0
635,-121.0,-29.0,66.0,72.0
636,-122.0,19.0,65.0,60.0
637,-195.0,22.0,85.0,70.0
638,179.0,-7.0,71.0,60.0
639,97.0,-3.0,61.0,88.0
640,22.0,17.0,68.0,62.0
641,43.0,4.0,74.0,77.0
642,105.0,-1.0,78.0,48.0
643,-284.0,-2.0,60.0,95.0
644,162.0,-11.0,74.0,69.0
645,-285.0,0.0,63.0,60.0
646,57.0,16.0,58.0,78.0
647,2.0,-10.0,59.0,66.0
648,68.0,-8.0,83.0,83.0
649,61.0,-12.0,73.0,83.0
650,-173.0,13.0,72.0,53.0
651,-67.0,10.0,79.0,79.0
652,-33.0,23.0,75.0,49.0
653,-202.0,0.0,59.0,84.0
654,-148.0,-19.0,78.0,62.0
655,18.0,0.0,54.0,64.0
656,-111.0,-38.0,102.0,72.0
657,-12.0,16.0,71.0,78.0
658,97.0,-5.0,74.0,60.0
659,106.0,-10.0,75.0,91.0
660,-79.0,3.0,88.0,49.0
661,77.0,-16.0,85.0,71.0
662,-7.0,2.0,60.0,67.0
663,-57.0,22.0,68.0,77.0
664,84.0,-1.0,65.0,61.0
665,-127.0,6.0,81.0,59.0
666,105.0,2.0,70.0,74.0
667,8.0,0.0,72.0,77.0
668,162.0,0.0,69.0,69.0
669,-278.0,22.0,66.0,63.0
670,67.0,2.0,73.0,66.0
671,-62.0,-3.0,73.0,60.0
672,162.0,20.0,70.0,77.0
673,-127.0,-2.0,72.0,64.0
674,-216.0,6.0,95.0,67.0
675,64.0,8.0,67.0,80.0
676,-48.0,3.0,61.0,73.0
677,-86.0,9.0,72.0,79.0
678,140.0,37.0,48.0,60.0
679,-33.0,-11.0,61.0,84.0
680,0.0,4.0,81.0,73.0
681,-44.0,-4.0,89.0,87.0
682,136.0,-11.0,56.0,81.0
683,-131.0,19.0,62.0,57.0
684,29.0,7.0,64.0,57.0
685,0.0,14.0,68.0,90.0
686,-153.0,1.0,74.0,62.0
687,16.0,3.0,65.0,81.0
688,251.0,-10.0,57.0,64.0
689,123.0,22.0,72.0,70.0
690,-23.0,9.0,68.0,70.0
691,114.0,2.0,73.0,67.0
692,164.0,13.0,67.0,58.0
693,69.0,24.0,60.0,80.0
694,-75.0,0.0,67.0,61.0
695,-75.0,3.0,69.0,54.0
696,101.0,21.0,77.0,67.0
697,196.0,-1.0,67.0,86.0
698,125.0,10.0,70.0,74.0
699,-44.0,11.0,67.0,81.0
700,-123.0,4.0,66.0,68.0
701,80.0,19.0,77.0,82.0
702,295.0,30.0,63.0,63.0
703,47.0,5.0,77.0,78.0
704,113.0,36.0,90.0,79.0
705,-35.0,-6.0,60.0,84.0
706,-175.0,13.0,66.0,67.0
707,-108.0,1.0,76.0,73.0
708,155.0,23.0,72.0,80.0
709,11.0,21.0,77.0,76.0
710,-46.0,0.0,83.0,62.0
711,62.0,-4.0,57.0,64.0
712,-185.0,-11.0,88.0,59.0
713,11.0,9.0,54.0,70.0
714,-140.0,6.0,72.0,61.0
715,-355.0,-21.0,69.0,74.0
716,-183.0,-2.0,69.0,64.0
717,6.0,-7.0,59.0,78.0
718,-239.0,10.0,89.0,53.0
719,-7.0,25.0,59.0,51.0
720,-45.0,3.0,68.0,82.0
721,92.0,-20.0,66.0,81.0
722,-69.0,-11.0,74.0,65.0
723,134.0,3.0,65.0,74.0
724,-67.0,-6.0,62.0,76.0
725,9.0,3.0,66.0,78.0
726,10.0,-10.0,72.0,58.0
727,-12.0,10.0,72.0,82.0
728,1.0,-13.0,55.0,60.0
729,5.0,7.0,76.0,86.0
730,-33.0,3.0,74.0,69.0
731,-25.0,-13.0,71.0,71.0
732,-109.0,13.0,61.0,63.0
733,-193.0,0.0,54.0,53.0
734,-98.0,-1.0,61.0,77.0
735,-84.0,7.0,51.0,48.0
736,-248.0,0.0,60.0,94.0
737,-49.0,2.0,77.0,57.0
738,12.0,11.0,70.0,101.0
739,-71.0,-8.0,70.0,58.0
740,-126.0,0.0,49.0,82.0
741,107.0,-14.0,66.0,72.0
742,216.0,11.0,63.0,81.0
